Stadium;Date;Event;Race;Distance;Rank;Nr;Name;Country;Pair;Lane;Time;Behind;Gender;SeasonalBest;EstimatedTFM;EstimatedTFMBuffer
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;3.0;12;Laurent_Dubreuil;CAN;10;O;35.160;0.530;Men;;1215;1275
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;4.0;86;Michel_Mulder;NED;3;I;35.190;0.560;Men;;270;330
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;5.0;30;Mika_Poutala;FIN;1;O;35.220;0.590;Men;;0;60
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;6.0;52;Ryohei_Haga;JPN;7;O;35.230;0.600;Men;;810;870
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;7.0;118;Denis_Koval;RUS;6;I;35.257;0.627;Men;;675;735
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;8.0;89;Hein_Otterspeer;NED;6;O;35.258;0.628;Men;;675;735
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;9.0;73;Jun-Ho_Kim;KOR;5;O;35.270;0.640;Men;;540;600
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;10.0;47;Mirko Giacomo_Nenzi;ITA;2;O;35.330;0.700;Men;;135;195
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;11.0;54;Keiichiro_Nagashima;JPN;3;O;35.340;0.710;Men;;270;330
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;12.0;98;Espen Aarnes_Hvammen;NOR;8;O;35.360;0.730;Men;;945;1005
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;13.0;78;Tae-Bum_Mo;KOR;9;O;35.380;0.750;Men;;1080;1140
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;14.0;121;Artyom_Kuznetsov;RUS;4;I;35.430;0.800;Men;;405;465
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;15.0;15;Gilmore_Junio;CAN;5;I;35.450;0.820;Men;;540;600
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;16.0;91;Jan_Smeekens;NED;9;I;35.470;0.840;Men;;1080;1140
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;17.0;25;Jiaxuan_Xie;CHN;1;I;35.590;0.960;Men;;0;60
Thialf;2014-12-12;ISU_World_Cup;1st_500m_Men_Division_A;500;18.0;83;Gerben_Jorritsma;NED;2;I;35.680;1.050;Men;;135;195
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;1.0;41;Ayaka_Kikuchi;JPN;11;O;1:18.150;0.000;Women;;1650;1710
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;2.0;48;Nana_Takagi;JPN;8;I;1:18.360;0.210;Women;;1155;1215
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;3.0;81;Hege_Bøkko;NOR;7;I;1:18.710;0.560;Women;;990;1050
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;4.0;91;Angelina_Golikova;RUS;9;I;1:18.970;0.820;Women;;1320;1380
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;5.0;47;Miho_Takagi;JPN;10;I;1:19.040;0.890;Women;;1485;1545
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;6.0;73;Sanneke_De_Neeling;NED;11;I;1:19.120;0.970;Women;;1650;1710
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;7.0;14;Huawei_Li;CHN;6;O;1:19.820;1.670;Women;;825;885
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;8.0;19;Xin_Zhang;CHN;4;I;1:19.830;1.680;Women;;495;555
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;9.0;17;Yichi_Liu;CHN;9;O;1:19.900;1.750;Women;;1320;1380
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;10.0;30;Roxanne_Dufter;GER;5;O;1:19.990;1.840;Women;;660;720
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;11.0;104;Sugar_Todd;USA;3;I;1:20.090;1.940;Women;;330;390
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;12.0;9;Alexandra_Ianculescu;ROU;8;O;1:20.110;1.960;Women;;1155;1215
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;13.0;3;Tatyana_Mikhailova;BLR;4;O;1:20.430;2.280;Women;;495;555
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;14.0;86;Katarzyna_Wozniak;POL;6;I;1:20.660;2.510;Women;;825;885
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;15.0;53;Mi_Jang;KOR;10;O;1:20.720;2.570;Women;;1485;1545
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;16.0;29;Elina_Risku;FIN;3;O;1:20.790;2.640;Women;;330;390
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;17.0;11;Heather_Carruthers;CAN;5;I;1:21.060;2.910;Women;;660;720
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;18.0;94;Yuliya_Kozyreva;RUS;2;O;1:21.200;3.050;Women;;165;225
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;19.0;93;Aleksandra_Kachurkina;RUS;1;I;1:21.430;3.280;Women;;0;60
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;20.0;18;Yuning_Sha;CHN;7;O;1:22.040;3.890;Women;;990;1050
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_B;1000;21.0;37;Yvonne_Daldossi;ITA;2;I;1:22.310;4.160;Women;;165;225
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;1.0;90;Pim_Schipper;NED;2;I;1:10.040;0.000;Men;;165;225
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;2.0;78;Tae-Bum_Mo;KOR;15;O;1:10.190;0.150;Men;;2310;2370
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;3.0;37;Denis_Dressel;GER;12;O;1:10.873;0.833;Men;;1815;1875
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;4.0;11;Tyler_Derraugh;CAN;12;I;1:10.878;0.838;Men;;1815;1875
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;5.0;72;Jin-Su_Kim;KOR;15;I;1:10.890;0.850;Men;;2310;2370
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;6.0;79;Haralds_Silovs;LAT;3;O;1:10.930;0.890;Men;;330;390
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;7.0;30;Mika_Poutala;FIN;13;O;1:11.033;0.993;Men;;1980;2040
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;8.0;139;Mitchell_Whitmore;USA;3;I;1:11.034;0.994;Men;;330;390
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;9.0;34;Bejamin_Macé;FRA;11;I;1:11.120;1.080;Men;;1650;1710
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;10.0;47;Mirko Giacomo_Nenzi;ITA;13;I;1:11.150;1.110;Men;;1980;2040
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;11.0;19;Bailin_Li;CHN;14;O;1:11.310;1.270;Men;;2145;2205
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;12.0;3;Armin_Hager;AUT;10;I;1:11.490;1.450;Men;;1485;1545
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;13.0;119;Mikhail_Kozlov;RUS;9;I;1:11.550;1.510;Men;;1320;1380
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;14.0;56;Shunsuke_Nakamura;JPN;10;O;1:11.700;1.660;Men;;1485;1545
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;15.0;4;Bram_Smallenbroek;AUT;7;I;1:11.740;1.700;Men;;990;1050
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;16.0;70;Hong-Sun_Ha;KOR;14;I;1:11.750;1.710;Men;;2145;2205
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;17.0;102;Christoffer_Fagerli_Rukke;NOR;9;O;1:11.780;1.740;Men;;1320;1380
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;18.0;44;David_Bosa;ITA;11;O;1:12.030;1.990;Men;;1650;1710
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;19.0;135;Kimani_Griffin;USA;8;I;1:12.100;2.060;Men;;1155;1215
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;20.0;69;Aleksandr_Zhigin;KAZ;5;I;1:12.120;2.080;Men;;660;720
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;21.0;43;Konrád_Nagy;HUN;6;O;1:12.380;2.340;Men;;825;885
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;22.0;51;Yuto_Fujino;JPN;6;I;1:12.560;2.520;Men;;825;885
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;23.0;73;Jun-Ho_Kim;KOR;7;O;1:12.780;2.740;Men;;990;1050
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;24.0;103;Aleksander_Waagenes;NOR;2;O;1:12.830;2.790;Men;;165;225
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;25.0;52;Ryohei_Haga;JPN;4;I;1:13.070;3.030;Men;;495;555
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;26.0;32;Juho_Vaittinen;FIN;4;O;1:13.150;3.110;Men;;495;555
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;27.0;131;David_Andersson;SWE;5;O;1:13.510;3.470;Men;;660;720
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_B;1000;28.0;31;Tommi_Pulli;FIN;8;O;1:13.900;3.860;Men;;1155;1215
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;1.0;132;Nils_van_der_Poel;SWE;8;I;6:23.400;0.000;Men;;3360;3420
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;2.0;96;Håvard_Bøkko;NOR;1;I;6:26.860;3.460;Men;;0;60
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;3.0;9;Ted-Jan_Bloemen;CAN;13;O;6:27.310;3.910;Men;;5760;5820
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;4.0;125;Danil_Sinitsyn;RUS;12;I;6:29.450;6.050;Men;;5280;5340
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;5.0;62;Shane_Williamson;JPN;11;I;6:29.860;6.460;Men;;4800;4860
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;6.0;28;Viktor Hald_Thorup;DEN;4;O;6:31.430;8.030;Men;;1440;1500
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;7.0;117;Sergey_Gryaztsov;RUS;12;O;6:32.140;8.740;Men;;5280;5340
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;8.0;100;Ole Bjørnsmoen_Næss;NOR;5;I;6:32.420;9.020;Men;;1920;1980
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;9.0;42;Marco_Weber;GER;10;I;6:32.520;9.120;Men;;4320;4380
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;10.0;105;Peter_Michael;NZL;10;O;6:34.430;11.030;Men;;4320;4380
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;11.0;7;Vitaly_Mikhailov;BLR;3;I;6:35.810;12.410;Men;;960;1020
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;12.0;71;Cheolmin_Kim;KOR;9;I;6:36.400;13.000;Men;;3840;3900
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;13.0;64;Dmitry_Babenko;KAZ;2;O;6:37.000;13.600;Men;;480;540
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;14.0;48;Luca_Stefani;ITA;7;I;6:37.150;13.750;Men;;2880;2940
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;15.0;35;Alexej_Baumgärtner;GER;13;I;6:38.870;15.470;Men;;5760;5820
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;16.0;97;Fredrik_van_der_Horst;NOR;7;O;6:39.260;15.860;Men;;2880;2940
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;17.0;57;Masahito_Obayashi;JPN;9;O;6:39.420;16.020;Men;;3840;3900
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;18.0;129;Martin_Hänggi;SUI;8;O;6:39.960;16.560;Men;;3360;3420
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;19.0;75;Byung-Wook_Ko;KOR;6;I;6:40.130;16.730;Men;;2400;2460
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;20.0;23;Rehanbai_Talabuhan;CHN;5;O;6:44.340;20.940;Men;;1920;1980
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;21.0;20;Yiming_Liu;CHN;11;O;6:44.840;21.440;Men;;4800;4860
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;22.0;137;Edwin_Park;USA;4;I;6:46.120;22.720;Men;;1440;1500
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;23.0;112;Piotr_Puszkarski;POL;1;O;6:49.420;26.020;Men;;0;60
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;24.0;104;Reyon_Kay;NZL;3;O;6:54.330;30.930;Men;;960;1020
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_B;5000;25.0;68;Artur_Sergiyenko;KAZ;2;I;6:58.550;35.150;Men;;480;540
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;1.0;101;Heather_Bergsma;USA;6;I;1:14.630;0.000;Women;;825;885
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;2.0;99;Brittany_Bowe;USA;7;I;1:14.680;0.050;Women;;990;1050
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;3.0;15;Qishi_Li;CHN;9;I;1:15.710;1.080;Women;;1320;1380
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;4.0;80;Ireen_Wüst;NED;8;O;1:15.750;1.120;Women;;1155;1215
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;5.0;23;Karolina_Erbanova;CZE;8;I;1:16.030;1.400;Women;;1155;1215
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;6.0;31;Judith_Dannhauer;GER;3;O;1:16.120;1.490;Women;;330;390
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;7.0;90;Olga_Fatkulina;RUS;6;O;1:16.280;1.650;Women;;825;885
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;8.0;71;Marrit_Leenstra;NED;9;O;1:16.380;1.750;Women;;1320;1380
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;9.0;82;Ida_Njåtun;NOR;4;I;1:16.770;2.140;Women;;495;555
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;10.0;5;Ivanie_Blondin;CAN;4;O;1:16.910;2.280;Women;;495;555
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;11.0;66;Roxanne_van_Hemert;NED;2;I;1:17.000;2.370;Women;;165;225
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;12.0;75;Laurine_van_Riessen;NED;5;O;1:17.020;2.390;Women;;660;720
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;13.0;6;Kali_Christ;CAN;1;I;1:17.090;2.460;Women;;0;60
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;14.0;60;Seung-Hi_Park;KOR;5;I;1:17.240;2.610;Women;;660;720
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;15.0;1;Vanessa_Herzog;AUT;7;O;1:17.540;2.910;Women;;990;1050
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;16.0;52;Yekaterina_Aydova;KAZ;3;I;1:17.760;3.130;Women;;330;390
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;17.0;45;Miyako_Sumiyoshi;JPN;2;O;1:18.010;3.380;Women;;165;225
Thialf;2014-12-13;ISU_World_Cup;1000m_Ladies_Division_A;1000;18.0;88;Nadezhda_Aseeva;RUS;1;O;1:18.830;4.200;Women;;0;60
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;1.0;84;Sven_Kramer;NED;4;I;6:12.740;0.000;Men;;1440;1500
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;2.0;80;Jorrit_Bergsma;NED;5;O;6:14.080;1.340;Men;;1920;1980
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;3.0;88;Wouter_Olde_Heuvel;NED;2;I;6:19.580;6.840;Men;;480;540
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;4.0;82;Bob_de_Jong;NED;8;I;6:20.480;7.740;Men;;3360;3420
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;5.0;101;Sverre Lunde_Pedersen;NOR;7;I;6:22.560;9.820;Men;;2880;2940
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;6.0;122;Alexander_Rumyantsev;RUS;8;O;6:23.070;10.330;Men;;3360;3420
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;7.0;5;Bart_Swings;BEL;7;O;6:24.670;11.930;Men;;2880;2940
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;8.0;36;Patrick_Beckert;GER;6;O;6:24.780;12.040;Men;;2400;2460
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;9.0;33;Alexis_Contin;FRA;1;O;6:25.370;12.630;Men;;0;60
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;10.0;95;Douwe_de_Vries;NED;6;I;6:27.000;14.260;Men;;2400;2460
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;11.0;46;Andrea_Giovannini;ITA;3;O;6:30.590;17.850;Men;;960;1020
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;12.0;124;Yevgeny_Seryaev;RUS;3;I;6:31.810;19.070;Men;;960;1020
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;13.0;77;Seung-Hoon_Lee;KOR;5;I;6:32.500;19.760;Men;;1920;1980
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;14.0;113;Jan_Szymanski;POL;4;O;6:33.510;20.770;Men;;1440;1500
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;15.0;123;Danila_Semerikov;RUS;2;O;6:37.580;24.840;Men;;480;540
Thialf;2014-12-13;ISU_World_Cup;5000m_Men_Division_A;5000;16.0;8;Jordan_Belchos;CAN;1;I;6:41.290;28.550;Men;;0;60
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;1.0;120;Pavel_Kulizhnikov;RUS;10;I;1:08.770;0.000;Men;;1485;1545
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;2.0;87;Kjeld_Nuis;NED;9;I;1:09.040;0.270;Men;;1320;1380
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;3.0;89;Hein_Otterspeer;NED;7;I;1:09.060;0.290;Men;;990;1050
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;4.0;127;Alexey_Yesin;RUS;6;I;1:09.320;0.550;Men;;825;885
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;5.0;41;Samuel_Schwarz;GER;10;O;1:09.390;0.620;Men;;1485;1545
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;6.0;17;Denny_Morrison;CAN;5;I;1:09.500;0.730;Men;;660;720
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;7.0;66;Denis_Kuzin;KAZ;2;I;1:09.522;0.752;Men;;165;225
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;8.0;133;Shani_Davis;USA;8;O;1:09.523;0.753;Men;;1155;1215
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;9.0;39;Nico_Ihle;GER;9;O;1:09.526;0.756;Men;;1320;1380
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;10.0;134;Jonathan_Garcia;USA;2;O;1:09.590;0.820;Men;;165;225
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;11.0;81;Stefan_Groothuis;NED;8;I;1:09.750;0.980;Men;;1155;1215
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;12.0;93;Kai_Verbij;NED;7;O;1:09.830;1.060;Men;;990;1050
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;13.0;10;Vincent_De_Haître;CAN;6;O;1:09.870;1.100;Men;;825;885
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;14.0;16;Richard_Maclennan;CAN;3;I;1:09.950;1.180;Men;;330;390
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;15.0;110;Konrad_Niedzwiedzki;POL;5;O;1:09.970;1.200;Men;;660;720
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;16.0;99;Håvard Holmefjord_Lorentzen;NOR;4;I;1:10.000;1.230;Men;;495;555
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;17.0;26;Fan_Yang;CHN;4;O;1:10.320;1.550;Men;;495;555
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;18.0;136;Joey_Mantia;USA;1;O;1:10.400;1.630;Men;;0;60
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;19.0;116;Kirill_Golubev;RUS;3;O;1:10.480;1.710;Men;;330;390
Thialf;2014-12-13;ISU_World_Cup;1000m_Men_Division_A;1000;20.0;109;Piotr_Michalski;POL;1;I;1:11.400;2.630;Men;;0;60
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;1.0;5;Ivanie_Blondin;CAN;3;O;1:58.210;0.000;Women;;400;460
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;2.0;73;Sanneke_De_Neeling;NED;4;O;2:01.640;3.430;Women;;600;660
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;3.0;3;Tatyana_Mikhailova;BLR;3;I;2:02.020;3.810;Women;;400;460
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;4.0;46;Maki_Tabata;JPN;9;O;2:02.200;3.990;Women;;1600;1660
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;5.0;2;Jelena_Peeters;BEL;11;O;2:02.800;4.590;Women;;2000;2060
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;6.0;90;Olga_Fatkulina;RUS;10;I;2:03.670;5.460;Women;;1800;1860
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;7.0;50;Saori_Toi;JPN;7;I;2:03.870;5.660;Women;;1200;1260
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;8.0;38;Francesca_Lollobrigida;ITA;6;I;2:04.050;5.840;Women;;1000;1060
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;9.0;59;Cho-Weon_Park;KOR;9;I;2:04.420;6.210;Women;;1600;1660
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;10.0;13;Josie_Morrison;CAN;7;O;2:04.550;6.340;Women;;1200;1260
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;11.0;30;Roxanne_Dufter;GER;8;I;2:04.600;6.390;Women;;1400;1460
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;12.0;16;Jing_Liu;CHN;10;O;2:04.710;6.500;Women;;1800;1860
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;13.0;28;Saskia_Alusalu;EST;5;I;2:05.030;6.820;Women;;800;860
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;14.0;7;Kate_Hanly;CAN;6;O;2:05.340;7.130;Women;;1000;1060
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;15.0;19;Xin_Zhang;CHN;2;O;2:05.800;7.590;Women;;200;260
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;16.0;44;Misaki_Oshigiri;JPN;11;I;2:06.265;8.055;Women;;2000;2060
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;17.0;93;Aleksandra_Kachurkina;RUS;8;O;2:06.267;8.057;Women;;1400;1460
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;18.0;24;Katerina_Novotná;CZE;1;I;2:07.710;9.500;Women;;0;60
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;19.0;102;Jaclyn_Rowe;USA;2;I;2:08.000;9.790;Women;;200;260
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;20.0;54;Ye-Jin_Jun;KOR;5;O;2:08.520;10.310;Women;;800;860
Thialf;2014-12-14;ISU_World_Cup;1500m_Ladies_Division_B;1500;21.0;26;Nikola_Zdráhalova;CZE;4;I;2:09.130;10.920;Women;;600;660
Thialf;2014-12-14;ISU_World_Cup;1500m_Men_Division_B;1500;1.0;136;Joey_Mantia;USA;11;O;1:47.950;0.000;Men;;2000;2060
Thialf;2014-12-14;ISU_World_Cup;1500m_Men_Division_B;1500;2.0;128;Denis_Yuskov;RUS;14;O;1:48.010;0.060;Men;;2600;2660
Thialf;2014-12-14;ISU_World_Cup;1500m_Men_Division_B;1500;3.0;96;Håvard_Bøkko;NOR;2;O;1:48.150;0.200;Men;;200;260
Thialf;2014-12-14;ISU_World_Cup;1500m_Men_Division_B;1500;4.0;33;Alexis_Contin;FRA;10;I;1:48.370;0.420;Men;;1800;1860
Thialf;2014-12-14;ISU_World_Cup;1500m_Men_Division_B;1500;5.0;125;Danil_Sinitsyn;RUS;1;I;1:48.700;0.750;Men;;0;60
Thialf;2014-12-14;ISU_World_Cup;1500m_Men_Division_B;1500;6.0;90;Pim_Schipper;NED;12;I;1:48.740;0.790;Men;;2200;2260
